"HplID";"Hpl_Wgs84North";"Hpl_Wgs84East";"Hpl_SwerefEast";"Hpl_SwerefNorth";"KommunNamn";"LanNamn";"TatortKod";"TatortNamn";"Befolkning2018";"TatortTyp"
"191332";59,6369306804567;17,9267920509534;664999,999315546;6614615,55310791;"Sigtuna";"Stockholms l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"191333";59,4085548545131;17,9403966095355;666891,72608531;6589233,87974812;"Stockholm";"Stockholms l‰n";"T0384";"Upplands V√§sby och Sollentuna";146102;"St√∂rre t√§tort"
"191334";59,4009970238213;17,9549950952306;667757,329450099;6588429,50965105;"Stockholm";"Stockholms l‰n";"T0384";"Upplands V√§sby och Sollentuna";146102;"St√∂rre t√§tort"
"191347";59,6489730524601;17,9300357139427;665123,594122564;6615963,82127836;"Sigtuna";"Stockholms l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"191701";59,4766205595886;17,9142804224122;665077,968930563;6596743,59440561;"Sollentuna";"Stockholms l‰n";"T0384";"Upplands V√§sby och Sollentuna";146102;"St√∂rre t√§tort"
"191702";59,4583723165356;17,9244154741079;665741,18229216;6594737,98510785;"Sollentuna";"Stockholms l‰n";"T0384";"Upplands V√§sby och Sollentuna";146102;"St√∂rre t√§tort"
"191703";59,4442802169924;17,9323677778688;666260,872205156;6593189,55389983;"Sollentuna";"Stockholms l‰n";"T0384";"Upplands V√§sby och Sollentuna";146102;"St√∂rre t√§tort"
"191704";59,4290497562018;17,9478379938202;667212,79241455;6591533,38012474;"Sollentuna";"Stockholms l‰n";"T0384";"Upplands V√§sby och Sollentuna";146102;"St√∂rre t√§tort"
"191705";59,4091296963343;17,9622388674456;668128,073674574;6589352,84737447;"Sollentuna";"Stockholms l‰n";"T0384";"Upplands V√§sby och Sollentuna";146102;"St√∂rre t√§tort"
"191706";59,3809836028937;18,0001911181801;670422,483943388;6586317,16813048;"Solna";"Stockholms l‰n";"T0336";"Stockholm";1584196;"Storregional k√§rn"
"191707";59,3651366796987;18,0101799586707;671069,436646869;6584579,29718902;"Solna";"Stockholms l‰n";"T0336";"Stockholm";1584196;"Storregional k√§rn"
"191709";59,3303131548704;18,0564267952036;673874,473955756;6580823,89829505;"Stockholm";"Stockholms l‰n";"T0336";"Stockholm";1584196;"Storregional k√§rn"
"191710";59,5118268772719;17,6345717964275;649084,357828595;6600000,95706052;"Upplands-Bro";"Stockholms l‰n";"T0112";"Bro";8915;"St√∂rre t√§tort"
"191711";59,4777479511248;17,7518558363157;655875,841355604;6596477,01326727;"Upplands-Bro";"Stockholms l‰n";"T0220";"Kungs√§ngen";12014;"St√∂rre t√§tort"
"191712";59,4532388331465;17,8057537761867;659042,803796595;6593876,89728869;"J‰rf‰lla";"Stockholms l‰n";"T0336";"Stockholm";1584196;"Storregional k√§rn"
"191713";59,4234381961503;17,8330698593842;660731,922398838;6590625,96000927;"J‰rf‰lla";"Stockholms l‰n";"T0336";"Stockholm";1584196;"Storregional k√§rn"
"191714";59,4035735737242;17,8687770157531;662852,29626622;6588502,03976588;"J‰rf‰lla";"Stockholms l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"191715";59,3833886178668;17,8986327003203;664644,320727308;6586329,13850925;"Stockholm";"Stockholms l‰n";"T0336";"Stockholm";1584196;"Storregional k√§rn"
"191716";59,3606517559271;17,971298712576;668883,052853308;6583980,90454464;"Sundbyberg";"Stockholms l‰n";"T0336";"Stockholm";1584196;"Storregional k√§rn"
"191718";59,3311568616711;18,0590484283087;674019,230154092;6580924,63540305;"Stockholm";"Stockholms l‰n";"T0336";"Stockholm";1584196;"Storregional k√§rn"
"191719";59,3433620377044;18,0459332751754;673211,32269758;6582248,63249607;"Stockholm";"Stockholms l‰n";"T0336";"Stockholm";1584196;"Storregional k√§rn"
"191735";59,6276019407326;17,8521893435432;660840,569519996;6613394,22965851;"Sigtuna";"Stockholms l‰n";"T0240";"M√§rsta";29199;"St√∂rre t√§tort"
"191736";59,6264979375921;17,8429394945137;660324,426189973;6613248,98471272;"Sigtuna";"Stockholms l‰n";"T0240";"M√§rsta";29199;"St√∂rre t√§tort"
"191737";59,626973586244;17,8348491704805;659866,102057043;6613282,41039504;"Sigtuna";"Stockholms l‰n";"T0240";"M√§rsta";29199;"St√∂rre t√§tort"
"191738";59,629670027317;17,8247823846536;659285,854108061;6613558,31116327;"Sigtuna";"Stockholms l‰n";"T0240";"M√§rsta";29199;"St√∂rre t√§tort"
"191739";59,6235000809312;17,7262852883677;653762,028285761;6612639,36970595;"Sigtuna";"Stockholms l‰n";"T0300";"Sigtuna";9592;"St√∂rre t√§tort"
"191740";59,6261084316288;17,7229066849777;653559,634069005;6612921,85833802;"Sigtuna";"Stockholms l‰n";"T0300";"Sigtuna";9592;"St√∂rre t√§tort"
"191742";59,339299607279;18,0393375540611;672857,065036251;6581779,41757548;"Stockholm";"Stockholms l‰n";"T0336";"Stockholm";1584196;"Storregional k√§rn"
"191743";59,3454459621123;18,0396181448743;672841,772539727;6582464,12012212;"Stockholm";"Stockholms l‰n";"T0336";"Stockholm";1584196;"Storregional k√§rn"
"191744";59,3476222276755;18,0404819899219;672879,805083643;6582708,54084889;"Stockholm";"Stockholms l‰n";"T0336";"Stockholm";1584196;"Storregional k√§rn"
"191745";59,3636138331862;18,0237315794016;671846,938466862;6584444,74076041;"Solna";"Stockholms l‰n";"T0336";"Stockholm";1584196;"Storregional k√§rn"
"191746";59,3709153699057;18,0183844436621;671506,315784343;6585243,48118811;"Solna";"Stockholms l‰n";"T0336";"Stockholm";1584196;"Storregional k√§rn"
"191747";59,359016485904;18,0284618632308;672138,941338828;6583945,36130724;"Solna";"Stockholms l‰n";"T0336";"Stockholm";1584196;"Storregional k√§rn"
"191748";59,3538386161914;18,0371975805603;672661,562825019;6583391,78464487;"Solna";"Stockholms l‰n";"T0336";"Stockholm";1584196;"Storregional k√§rn"
"194002";59,4268501178497;17,0255763803579;614918,91499751;6589332,83488883;"Str‰ngn‰s";"Sˆdermanlands l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"194003";59,4790071867061;17,0189677412842;614367,776096429;6595127,82298112;"Str‰ngn‰s";"Sˆdermanlands l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"194005";59,3748927960611;17,0241860966614;615016,01755479;6583546,33659949;"Str‰ngn‰s";"Sˆdermanlands l‰n";"T0868";"Str√§ngn√§s";14309;"St√∂rre t√§tort"
"194006";59,3772626793184;17,021315370861;614844,920400096;6583805,20437747;"Str‰ngn‰s";"Sˆdermanlands l‰n";"T0868";"Str√§ngn√§s";14309;"St√∂rre t√§tort"
"194007";59,3789249876632;17,0182606491064;614665,783171121;6583984,99277444;"Str‰ngn‰s";"Sˆdermanlands l‰n";"T0868";"Str√§ngn√§s";14309;"St√∂rre t√§tort"
"194008";59,3813791057527;17,0159728262569;614527,552459431;6584254,25619765;"Str‰ngn‰s";"Sˆdermanlands l‰n";"T0868";"Str√§ngn√§s";14309;"St√∂rre t√§tort"
"194009";59,3846184145151;17,0054419213932;613918,542019835;6584596,79845375;"Str‰ngn‰s";"Sˆdermanlands l‰n";"T0868";"Str√§ngn√§s";14309;"St√∂rre t√§tort"
"194011";59,3831228980209;17,0138001936915;614398,275302467;6584444,64613219;"Str‰ngn‰s";"Sˆdermanlands l‰n";"T0868";"Str√§ngn√§s";14309;"St√∂rre t√§tort"
"194016";59,3874863394415;16,9971486532054;613437,955841308;6584901,90499481;"Str‰ngn‰s";"Sˆdermanlands l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"194018";59,41933823979;17,0224526195222;614767,151764711;6588491,18814297;"Str‰ngn‰s";"Sˆdermanlands l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"194020";59,4334015955722;17,0229043376438;614745,169410721;6590057,56261424;"Str‰ngn‰s";"Sˆdermanlands l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"194021";59,4545844066848;17,0087649230648;613872,073925017;6592391,44095307;"Str‰ngn‰s";"Sˆdermanlands l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"194022";59,4568031344429;17,0076445546042;613801,118508531;6592636,52414412;"Str‰ngn‰s";"Sˆdermanlands l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"194023";59,4646437194428;17,0092280685526;613864,486679576;6593512,09091776;"Str‰ngn‰s";"Sˆdermanlands l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"194024";59,4740230492997;17,0152780274829;614175,626572932;6594566,62154045;"Str‰ngn‰s";"Sˆdermanlands l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"194025";59,4926274520424;17,0119888074463;613926,63143312;6596632,12628623;"Str‰ngn‰s";"Sˆdermanlands l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"194026";59,5000502107827;17,0082453616452;613689,739687641;6597452,06378233;"Str‰ngn‰s";"Sˆdermanlands l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"194027";59,3712427003109;17,0257087469361;615114,885961018;6583142,62679704;"Str‰ngn‰s";"Sˆdermanlands l‰n";"T0868";"Str√§ngn√§s";14309;"St√∂rre t√§tort"
"480103";60,676909139744;17,1314355301992;616435,533356658;6728689,45956828;"G‰vle";"G‰vleborgs l‰n";"T7076";"G√§vle";76886;"Storregional k√§rn"
"480108";60,6698406563068;17,1490005637638;617420,585490401;6727933,72336802;"G‰vle";"G‰vleborgs l‰n";"T7076";"G√§vle";76886;"Storregional k√§rn"
"480166";60,6453895129113;17,2656765590503;623887,919599298;6725425,66039475;"G‰vle";"G‰vleborgs l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"480211";60,6799862027683;17,1188433091398;615736,760808123;6729009,80840694;"G‰vle";"G‰vleborgs l‰n";"T7076";"G√§vle";76886;"Storregional k√§rn"
"480216";60,6641456431185;17,1547813145262;617757,164808372;6727309,99636397;"G‰vle";"G‰vleborgs l‰n";"T7076";"G√§vle";76886;"Storregional k√§rn"
"480224";60,6495120511009;17,190224259595;619747,925006234;6725744,78284866;"G‰vle";"G‰vleborgs l‰n";"T7076";"G√§vle";76886;"Storregional k√§rn"
"480243";60,6566548092819;17,1667937544023;618440,981086574;6726497,57333884;"G‰vle";"G‰vleborgs l‰n";"T7076";"G√§vle";76886;"Storregional k√§rn"
"480276";60,6466052840679;17,2562249188645;623366,591746031;6725543,23669864;"G‰vle";"G‰vleborgs l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"480323";60,6684590799824;17,150717534692;617519,413439318;6727782,97070969;"G‰vle";"G‰vleborgs l‰n";"T7076";"G√§vle";76886;"Storregional k√§rn"
"480334";60,6741374498694;17,1456847981547;617223,830659438;6728406,20073018;"G‰vle";"G‰vleborgs l‰n";"T7076";"G√§vle";76886;"Storregional k√§rn"
"480357";60,6609533464979;17,1598055227557;618043,351613588;6726963,58754655;"G‰vle";"G‰vleborgs l‰n";"T7076";"G√§vle";76886;"Storregional k√§rn"
"480401";60,6707997791144;17,1482355213954;617375,301791735;6728039,1435491;"G‰vle";"G‰vleborgs l‰n";"T7076";"G√§vle";76886;"Storregional k√§rn"
"480425";60,6488472404566;17,3650390970591;629305,668091192;6726002,02333544;"G‰vle";"G‰vleborgs l‰n";"T0616";"Skutsk√§r";7168;"St√∂rre t√§tort"
"480443";60,6770482368565;17,1427315716419;617051,956220036;6728725,01831884;"G‰vle";"G‰vleborgs l‰n";"T7076";"G√§vle";76886;"Storregional k√§rn"
"480449";60,6515051477125;17,1806007179193;619214,536534796;6725949,19087884;"G‰vle";"G‰vleborgs l‰n";"T7076";"G√§vle";76886;"Storregional k√§rn"
"480459";60,6494994599654;17,3536979349845;628683,183927413;6726052,37296947;"G‰vle";"G‰vleborgs l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"480609";60,6661157982794;17,152558842447;617628,550524378;6727525,36883084;"G‰vle";"G‰vleborgs l‰n";"T7076";"G√§vle";76886;"Storregional k√§rn"
"480614";60,6547556780664;17,1699503171006;618620,465656859;6726291,82268622;"G‰vle";"G‰vleborgs l‰n";"T7076";"G√§vle";76886;"Storregional k√§rn"
"480645";60,6779869951046;17,1204271142801;615830,437520655;6728790,00872451;"G‰vle";"G‰vleborgs l‰n";"T7076";"G√§vle";76886;"Storregional k√§rn"
"480690";60,6501593692938;17,3139612329928;626508,699711186;6726048,68700831;"G‰vle";"G‰vleborgs l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"480691";60,6499056830951;17,2050325608823;620555,873569697;6725815,68233185;"G‰vle";"G‰vleborgs l‰n";"T7076";"G√§vle";76886;"Storregional k√§rn"
"492015";60,6509875894688;17,3335463085422;627575,871838363;6726178,75591674;"G‰vle";"G‰vleborgs l‰n";"T0616";"Skutsk√§r";7168;"St√∂rre t√§tort"
"660600";59,6081098407644;16,5528503293044;587631,477426068;6608793,00686498;"V‰sterÂs";"V‰stmanlands l‰n";"T6376";"V√§ster√•s";126190;"Storregional k√§rn"
"700001";59,8585561123509;17,6386979910383;647782,371129426;6638602,7206095;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700002";59,8865048716543;17,6554037673157;648592,872233502;6641750,98539469;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700003";59,8654047795411;17,6095458448769;646120,198078407;6639300,34395412;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700004";59,8086238309013;17,6313045664109;647589,270666159;6633028,44600137;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700005";59,8136156988149;17,6222192251872;647057,856551686;6633563,87438738;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700006";59,8056335252635;17,6378061953207;647967,072277102;6632710,10560822;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700008";59,8642231270579;17,702618752515;651335,253161121;6639377,83858491;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700009";59,8034820987005;17,6317541236869;647637,214648316;6632457,1398353;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700010";59,8030308983465;17,6286822842008;647466,94199839;6632400,07856635;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700011";59,8046332255912;17,6283776945404;647442,784315797;6632577,75021687;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700012";59,8070596774861;17,6249635848475;647240,628730253;6632840,23906965;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700013";59,8102946440315;17,6254071962857;647251,232198383;6633201,29825644;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700014";59,8114790999781;17,6286979326313;647430,503819322;6633340,45332162;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700016";59,8125627007541;17,6334271992602;647690,857311812;6633471,59688451;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700017";59,8180516561971;17,6338347159508;647689,410024282;6634083,46115935;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700019";59,8215498669205;17,6288914062567;647396,86089749;6634461,82701168;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700020";59,8268659908015;17,6301091602105;647441,616243195;6635056,25688679;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700021";59,8400029615083;17,639658331732;647918,463569966;6636539,77567154;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"700022";59,8328068424718;17,6406360462334;648005,171769369;6635740,98528859;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"700025";59,8463650264875;17,6392588726472;647867,862318662;6637247,02318192;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700032";59,8614699853758;17,6383406048873;647749,43763548;6638926,25710986;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700043";59,8628635846099;17,6049810687398;645875,812858246;6639007,42498485;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700044";59,8649476672698;17,6042366901261;645825,017775605;6639237,76145871;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700051";59,8626455064397;17,6936922205586;650842,73285394;6639181,87773815;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700052";59,8612648095607;17,6897938358206;650630,752599152;6639019,32711182;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700053";59,8610875728234;17,6852317957476;650376,167456474;6638989,23255077;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700055";59,8629198303252;17,6782479110337;649976,952769136;6639177,33516476;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700057";59,8657836425059;17,6725707838056;649646,290385817;6639483,24995738;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700058";59,8660436573843;17,6694252631393;649469,05830536;6639505,08740051;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700059";59,865162211818;17,6631809168558;649123,490669553;6639392,90046189;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700060";59,8640530039888;17,659066556053;648898,150121971;6639260,1816798;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700061";59,8629950318646;17,654491168868;648646,757597628;6639132,14480765;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700062";59,8615222893719;17,6455374572859;648152,09331004;6638948,15628675;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700063";59,8603616554651;17,6405645026039;647878,854498794;6638807,85594204;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700064";59,8565746820461;17,6346266706211;647563,209626847;6638373,09619549;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700065";59,8546493903613;17,6323257998081;647442,904768857;6638153,67367375;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700066";59,8521839691956;17,6340109877999;647548,180212323;6637883,00789844;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700069";59,8469898007569;17,6174709941482;646644,842095392;6637268,12787526;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700070";59,8433557715698;17,6166669388902;646615,794357908;6636861,85312701;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700071";59,8421094888771;17,6165457350356;646614,486836793;6636722,86420966;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700072";59,8396783752947;17,6137913626892;646470,883508248;6636446,16961247;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700073";59,8359915467942;17,6122537128355;646400,934623102;6636032,39847399;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"700074";59,8330827700344;17,6148607179626;646559,775201878;6635714,39405844;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700076";59,830161640149;17,6170564186822;646695,647904645;6635394,11036803;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700077";59,8261468139615;17,6184790183458;646793,030710551;6634950,38198285;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700078";59,8210733905642;17,6165809815502;646708,972341477;6634381,46916824;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700080";59,8189714818757;17,6218688796574;647014,618222714;6634159,23273471;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700081";59,8156279729048;17,6195299793462;646898,233856912;6633781,88923672;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700082";59,8067651486681;17,6377791709274;647960,541275476;6632836,00185912;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"700083";59,8029887869188;17,6439693043726;648324,418516963;6632429,50874066;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700085";59,7995507985479;17,6439226445548;648337,074510976;6632046,73637172;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700086";59,7965336239903;17,6413870563158;648208,255310039;6631705,23435287;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"700087";59,8093655593846;17,6322006285266;647636,232463731;6633113,00125201;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
