"hpl_id";"lat";"long"
705089;59,6646620468899;17,5545479030708
705090;59,6775437799463;17,5364011726471
705091;59,6853899957444;17,6039090776682
705092;59,6945202185318;17,6085369998158
705093;59,6959284070812;17,536585829026
705095;59,7004977444861;17,6040972805159
705097;59,703896637739;17,6069978914556
705098;59,7051092638119;17,6069564280874
705100;59,7067556684388;17,5988358929532
705102;59,7078523913208;17,5795620091284
705103;59,708211421455;17,5689018373116
705104;59,7085616653064;17,5881820725586
705106;59,6616744128396;17,5530437905285
705107;59,5720439093703;17,4788826503072
705108;59,5475196355525;17,5256961309115
705109;59,7075171623332;17,5604074818169
705110;59,6654925046293;17,5656293527858
705111;59,5597949122044;17,5364410379914
705114;59,5740216614598;17,532640739735
705115;59,5772488947719;17,524823541443
705116;59,5804203732533;17,5136741966141
705117;59,5807147093315;17,5020770015039
705120;59,5676020175966;17,5292507678508
705121;59,598388787378;17,4637914005761
705122;59,5625502586563;17,5208189159777
705123;59,5573990228387;17,5179036137852
705124;59,6550880001595;17,5574912683171
717001;60,1723574364732;17,1829500326594
717002;60,1586225410738;17,2052842669082
717003;60,1462836738251;17,2014834870726
717004;60,1234503968591;17,2214402859774
717005;60,1017170684458;17,1926405925509
717006;60,1822649631277;17,1728033621396
717007;60,182796310617;17,1674004795274
717008;60,1825768562529;17,15726248075
717009;60,1811591254628;17,1376862541072
717010;60,1753116520014;17,1236831502283
717011;60,1699030760984;17,105973185932
717012;60,1662501618562;17,0967319351172
717013;60,1655330823222;17,0892282587068
717014;60,1685106293827;17,0632766995589
717015;60,1706817526086;17,0500817912276
717016;60,176446241597;17,036442989857
717017;60,1743299562733;16,9878595870823
717018;60,1722036948059;16,9704872351795
717019;60,1615378815124;16,9375465547387
717020;60,1596673912556;16,9358433933591
717021;60,156999662563;16,9328885576288
717022;60,0464429181226;16,9726797598645
717023;60,0389900392805;16,9606815729894
717024;60,0356580144897;16,9588249132933
717025;60,0267565115167;16,9543355041377
717026;60,0197959530478;16,9391734037622
717027;60,0086525951651;16,9364437128791
717028;60,0025210958875;16,9312516174112
717029;59,9651457165806;16,8945164935531
717030;59,9551702413716;16,8783851091243
717031;59,9458095534187;16,8670605603612
717032;59,9406657614835;16,8626204218984
717033;60,0843027755642;17,0373927320553
717034;60,073605416005;17,0186358231067
717035;60,0703930295651;17,0135965599913
717036;60,063544149017;17,0007222284878
717037;60,0540864030777;16,9953538476949
717038;60,1823028110106;17,1847541132834
717039;60,1506453653875;16,9221744187335
717040;60,1440514959256;16,9110243845277
717041;60,1392863179081;16,9054830617175
717042;60,1355821432448;16,9018681905691
717043;60,0951293792606;16,8795490823558
717044;60,0791218745989;16,8798911769708
717045;60,0733629902845;16,8783029365682
717046;60,0516318777142;16,8659842256526
717047;60,0470042182947;16,8542056033093
717048;60,0391150665334;16,8300187794551
717049;60,0352265521369;16,8079918539878
717050;60,0341554456148;16,8012495272446
717051;60,0291038163384;16,8104793055527
717052;60,0251028272325;16,8230745601037
717053;60,0233797302966;16,8276847607251
717054;60,0195760627698;16,8331804572931
717055;60,0118501922689;16,8397359317761
717056;60,0043163551047;16,8366329124893
717057;59,9988950629695;16,8319659276825
717058;59,9939493764483;16,8307735412049
717059;59,9846805666863;16,8326009746914
